landmarks,label
"0.5445077419281006,0.7842109203338623,3.7243381711959955e-07,0.49272939562797546,0.7219376564025879,-0.012241446413099766,0.45730993151664734,0.6260526180267334,-0.01493735983967781,0.4378281235694885,0.550849437713623,-0.018081946298480034,0.42306095361709595,0.5000173449516296,-0.021517209708690643,0.5088199377059937,0.5109639167785645,-0.0015983060002326965,0.5089239478111267,0.412838339805603,-0.012280385009944439,0.5126475095748901,0.35209882259368896,-0.022546283900737762,0.5179445147514343,0.3023042678833008,-0.030731145292520523,0.5448726415634155,0.5057790875434875,-0.006686383858323097,0.5558947920799255,0.3957839608192444,-0.014800637029111385,0.5642897486686707,0.32972007989883423,-0.024823103100061417,0.5726441144943237,0.276191383600235,-0.03276287764310837,0.5768338441848755,0.5228907465934753,-0.015013541094958782,0.5899978876113892,0.41758060455322266,-0.028590166941285133,0.5969497561454773,0.3535066843032837,-0.04038301482796669,0.6025331020355225,0.29843345284461975,-0.04894832894206047,0.6055994033813477,0.5606407523155212,-0.02447846345603466,0.6337410807609558,0.4931167960166931,-0.04037688300013542,0.6502426862716675,0.44616642594337463,-0.049204595386981964,0.6638849973678589,0.4025617241859436,-0.054904576390981674",Waving
"0.5382617115974426,0.800163745880127,3.2080967571346264e-07,0.4900926351547241,0.7401458621025085,-0.012179614044725895,0.4543212056159973,0.6362159848213196,-0.013957357034087181,0.43528228998184204,0.5559557676315308,-0.016056029126048088,0.4186859130859375,0.5056966543197632,-0.018411753699183464,0.5052531361579895,0.5142351388931274,-0.001567175262607634,0.5087942481040955,0.41244134306907654,-0.011354923248291016,0.5133957862854004,0.3519325852394104,-0.0209310594946146,0.5198492407798767,0.3029975891113281,-0.0289333276450634,0.5420568585395813,0.5114669799804688,-0.00663042813539505,0.5564118027687073,0.40087589621543884,-0.013734865933656693,0.5659912824630737,0.3354410231113434,-0.02291720360517502,0.5748166441917419,0.2835719883441925,-0.030737757682800293,0.5746772289276123,0.5297690629959106,-0.014877228066325188,0.5917530655860901,0.4243764877319336,-0.02692633494734764,0.5999935865402222,0.35942625999450684,-0.03679629787802696,0.6057167649269104,0.30544888973236084,-0.04443104565143585,0.6036824584007263,0.567714273929596,-0.02444421872496605,0.6305662393569946,0.4951986074447632,-0.038474515080451965,0.6456232666969299,0.4448157846927643,-0.045391760766506195,0.6574099063873291,0.39995163679122925,-0.05007292330265045",Waving
"0.5396982431411743,0.8026953935623169,3.151194789552392e-07,0.4879716634750366,0.7434865236282349,-0.01179441623389721,0.45182228088378906,0.6419670581817627,-0.013166285119950771,0.43362483382225037,0.5604636669158936,-0.015045667067170143,0.41741281747817993,0.5109927654266357,-0.017159264534711838,0.49911075830459595,0.5244241952896118,-0.0002927989116869867,0.49874040484428406,0.42345017194747925,-0.010258762165904045,0.5012772083282471,0.36278945207595825,-0.019990652799606323,0.5062795877456665,0.31269559264183044,-0.027966437861323357,0.5352025032043457,0.5192359685897827,-0.005548051558434963,0.5443898439407349,0.4054564833641052,-0.012744300998747349,0.5524262189865112,0.33834588527679443,-0.021995974704623222,0.5610464811325073,0.2837379276752472,-0.02964956685900688,0.567903459072113,0.5363954901695251,-0.01400626078248024,0.5808213353157043,0.4276469349861145,-0.026192234829068184,0.5887885093688965,0.3629911541938782,-0.03585777059197426,0.5946060419082642,0.30783790349960327,-0.043129343539476395,0.5982375741004944,0.5731595158576965,-0.023787135258316994,0.6213498115539551,0.4983777403831482,-0.0373661033809185,0.6348349452018738,0.44755327701568604,-0.04357292130589485,0.6453732252120972,0.4008152186870575,-0.04773615300655365",Waving
"0.5377699136734009,0.8544681072235107,1.5757402138660836e-07,0.4753406345844269,0.8187358379364014,-0.021951714530587196,0.42005613446235657,0.7471113801002502,-0.035337772220373154,0.3876231908798218,0.6802071332931519,-0.04895671457052231,0.36970436573028564,0.6246834993362427,-0.06184948980808258,0.4374290406703949,0.6057083606719971,-0.013998143374919891,0.4048016667366028,0.5128237009048462,-0.03922470286488533,0.3807094693183899,0.4681470990180969,-0.06048290431499481,0.35970401763916016,0.4400179982185364,-0.07375908643007278,0.47306931018829346,0.5743460655212402,-0.018701236695051193,0.4535909593105316,0.46333789825439453,-0.03743397817015648,0.4406155049800873,0.39336246252059937,-0.05334923416376114,0.43108171224594116,0.33786672353744507,-0.06465765088796616,0.5122402906417847,0.5719016790390015,-0.028404084965586662,0.501065194606781,0.4598177373409271,-0.04811820760369301,0.4929799735546112,0.3904936909675598,-0.06235234811902046,0.485888808965683,0.3328838348388672,-0.07170984148979187,0.5548980236053467,0.5935166478157043,-0.04055346921086311,0.5668007731437683,0.5068120360374451,-0.056912075728178024,0.5719007253646851,0.44888031482696533,-0.06510864198207855,0.5733509063720703,0.39819324016571045,-0.0704125240445137",Waving
"0.5469971299171448,0.8611655831336975,2.946264032743784e-07,0.48935258388519287,0.8169910311698914,-0.023842060938477516,0.4412107467651367,0.7394648194313049,-0.037999577820301056,0.4102652966976166,0.6657754182815552,-0.051858339458703995,0.38178080320358276,0.6151858568191528,-0.06535952538251877,0.45813536643981934,0.5915451645851135,-0.015012652613222599,0.4392767548561096,0.4852663278579712,-0.034374505281448364,0.4330173134803772,0.417995810508728,-0.051363226026296616,0.4312344193458557,0.36353909969329834,-0.06380405277013779,0.49550870060920715,0.5683642625808716,-0.01894903928041458,0.482912540435791,0.45279794931411743,-0.03605768457055092,0.47860994935035706,0.38051408529281616,-0.051373232156038284,0.47727158665657043,0.32340559363365173,-0.0628618597984314,0.5354662537574768,0.570954442024231,-0.027299433946609497,0.5314257144927979,0.4582819938659668,-0.04609552398324013,0.5288833975791931,0.3866392970085144,-0.0602693073451519,0.5278103351593018,0.3290320038795471,-0.070286326110363,0.5775004029273987,0.5965222716331482,-0.03813967853784561,0.5952073931694031,0.5138031244277954,-0.05478754639625549,0.6053897142410278,0.4572712182998657,-0.06379204243421555,0.6141681671142578,0.4079717695713043,-0.07005347311496735",Waving
"0.5498912334442139,0.8607155084609985,3.065594569306995e-07,0.4967138469219208,0.8117995262145996,-0.01911257766187191,0.4541093111038208,0.7260525822639465,-0.030562803149223328,0.42671048641204834,0.6565802097320557,-0.04176047816872597,0.3982871472835541,0.6144769191741943,-0.052792686969041824,0.483822226524353,0.5808774828910828,-0.012955117970705032,0.47601574659347534,0.47197020053863525,-0.029332023113965988,0.4739851951599121,0.40591195225715637,-0.04379963502287865,0.47343742847442627,0.3526020646095276,-0.05472883954644203,0.5213156342506409,0.5678991675376892,-0.017778826877474785,0.5211501121520996,0.4506392478942871,-0.03151261433959007,0.5234872102737427,0.38169941306114197,-0.04393479973077774,0.525783360004425,0.32558539509773254,-0.05351554602384567,0.5574889183044434,0.5797601938247681,-0.026237638667225838,0.5650033950805664,0.46587467193603516,-0.04179587587714195,0.5680862665176392,0.3964279592037201,-0.05311853066086769,0.5688948035240173,0.33811885118484497,-0.06153197959065437,0.5930524468421936,0.6143419146537781,-0.03678092360496521,0.6165435910224915,0.5355665683746338,-0.05105167627334595,0.6277105212211609,0.4794614315032959,-0.05853709578514099,0.6346477270126343,0.42791396379470825,-0.06395202875137329",Waving
"0.5490425825119019,0.8450564742088318,3.7176232581259683e-07,0.4984581470489502,0.7958194017410278,-0.016724910587072372,0.4593327045440674,0.6994166970252991,-0.02519124373793602,0.43287667632102966,0.6236118078231812,-0.033518217504024506,0.40153682231903076,0.5879549384117126,-0.04195350036025047,0.49408239126205444,0.5725241303443909,-0.012312482111155987,0.49344930052757263,0.4646254777908325,-0.028673510998487473,0.49790439009666443,0.39755871891975403,-0.042314380407333374,0.5044134855270386,0.3454178273677826,-0.052584208548069,0.5295699834823608,0.5622944831848145,-0.01756693609058857,0.5319904685020447,0.4432242214679718,-0.032392777502536774,0.5388827323913574,0.3725866377353668,-0.04430362954735756,0.546760082244873,0.31749236583709717,-0.053023561835289,0.5651591420173645,0.5753061771392822,-0.026206549257040024,0.5732806921005249,0.45810413360595703,-0.044675517827272415,0.5804787874221802,0.3889029324054718,-0.057088300585746765,0.5873178839683533,0.33322182297706604,-0.06552086770534515,0.6013817191123962,0.6108558177947998,-0.03642258793115616,0.6291992664337158,0.5330681204795837,-0.05476538836956024,0.6467152237892151,0.47916358709335327,-0.06468600779771805,0.6607658863067627,0.43120884895324707,-0.07129556685686111",Waving
"0.5540803074836731,0.8279421925544739,3.4496889611546067e-07,0.5078874230384827,0.7681224346160889,-0.010655495338141918,0.4753674268722534,0.6641709804534912,-0.013618981465697289,0.45660051703453064,0.5908644795417786,-0.016832880675792694,0.43540292978286743,0.550786554813385,-0.02073725126683712,0.530275821685791,0.5429589748382568,-0.006451779045164585,0.5378167629241943,0.4423708915710449,-0.017142076045274734,0.5448871850967407,0.38025641441345215,-0.02705284208059311,0.552620530128479,0.3307967483997345,-0.03524283692240715,0.5659224390983582,0.5443177223205566,-0.013030478730797768,0.5870475769042969,0.4341053366661072,-0.02124166674911976,0.6043309569358826,0.37020063400268555,-0.029806967824697495,0.6206273436546326,0.3209238648414612,-0.036829955875873566,0.5967194437980652,0.5693521499633789,-0.022336140275001526,0.6204463839530945,0.4605957567691803,-0.035517673939466476,0.6364954113960266,0.39714473485946655,-0.04644085094332695,0.6510810256004333,0.34279879927635193,-0.05471937730908394,0.6239047050476074,0.6156491637229919,-0.032624244689941406,0.6577314734458923,0.5460076332092285,-0.04867861792445183,0.6798079013824463,0.499642014503479,-0.05715979263186455,0.6988205313682556,0.45835456252098083,-0.06283760070800781",Waving
"0.5601979494094849,0.8420001268386841,3.7896114690738614e-07,0.50579434633255,0.779082179069519,-0.013478744775056839,0.4695984721183777,0.6716741323471069,-0.016480233520269394,0.45076197385787964,0.588936984539032,-0.01919456012547016,0.42869818210601807,0.5381267666816711,-0.022379957139492035,0.5205397009849548,0.5536075234413147,-0.006207860074937344,0.520351767539978,0.44942203164100647,-0.016882887110114098,0.5225929617881775,0.3838767409324646,-0.026789959520101547,0.5258427262306213,0.33034637570381165,-0.034801144152879715,0.560542643070221,0.552950382232666,-0.011403581127524376,0.5753493309020996,0.43877989053726196,-0.01927659660577774,0.5866693258285522,0.36950361728668213,-0.02900020219385624,0.5972099304199219,0.31234943866729736,-0.03685980662703514,0.5948809385299683,0.5762863159179688,-0.01958986185491085,0.6127296090126038,0.4689246714115143,-0.03347540274262428,0.6232608556747437,0.4037354588508606,-0.04523162916302681,0.6317530870437622,0.34631800651550293,-0.05370289459824562,0.6241479516029358,0.620284914970398,-0.028819166123867035,0.6533515453338623,0.5499638915061951,-0.0452888049185276,0.6722841262817383,0.502626895904541,-0.05336666479706764,0.6882164478302002,0.45779949426651,-0.05833764001727104",Waving
"0.5372238159179688,0.8193120956420898,4.1642968540145375e-07,0.48488709330558777,0.7559190392494202,-0.013674882240593433,0.45132046937942505,0.6522215604782104,-0.016682574525475502,0.435081422328949,0.5709041953086853,-0.019423553720116615,0.4194950759410858,0.5182734727859497,-0.022533155977725983,0.5011976361274719,0.5390217304229736,-0.006861390545964241,0.5032546520233154,0.4339551031589508,-0.017722394317388535,0.5079506635665894,0.3668633699417114,-0.027327602729201317,0.5138756036758423,0.3129490911960602,-0.03497828170657158,0.5403867363929749,0.5380265116691589,-0.011594888754189014,0.5562335848808289,0.42392584681510925,-0.019786564633250237,0.5685886740684509,0.3546939790248871,-0.02952791005373001,0.5805833339691162,0.2999034821987152,-0.0373372808098793,0.5745468139648438,0.561357319355011,-0.019298145547509193,0.5937609672546387,0.4549140930175781,-0.03356217220425606,0.6052064299583435,0.3903871476650238,-0.045991718769073486,0.6145768761634827,0.33545613288879395,-0.054939188063144684,0.603910505771637,0.6051511168479919,-0.028003117069602013,0.6356216669082642,0.5381825566291809,-0.045266296714544296,0.6552221179008484,0.49133536219596863,-0.05442602187395096,0.6721342206001282,0.44732987880706787,-0.06008916348218918",Waving
"0.4650065004825592,0.45476657152175903,3.062885411964089e-07,0.4003196358680725,0.4929569959640503,-0.006477150600403547,0.3313477635383606,0.49223920702934265,-0.009507979266345501,0.28909650444984436,0.4718186557292938,-0.015167017467319965,0.2703576982021332,0.4451068639755249,-0.02262006513774395,0.30217453837394714,0.3787592649459839,-0.0065702758729457855,0.2476058304309845,0.34266340732574463,-0.023160668089985847,0.2118086814880371,0.32866889238357544,-0.036549460142850876,0.18326173722743988,0.31788963079452515,-0.04706250876188278,0.3167708218097687,0.32955145835876465,-0.018991751596331596,0.2570572793483734,0.28259333968162537,-0.03463643789291382,0.2186560332775116,0.2545928955078125,-0.05002148821949959,0.18776322901248932,0.23261214792728424,-0.06029464304447174,0.3442653715610504,0.2924615144729614,-0.033396948128938675,0.29127171635627747,0.2317635416984558,-0.054150134325027466,0.256949782371521,0.1947791576385498,-0.07091628760099411,0.22573509812355042,0.16744160652160645,-0.08206155896186829,0.384132444858551,0.26470744609832764,-0.04803455248475075,0.36773496866226196,0.18441346287727356,-0.06977924704551697,0.3523649573326111,0.1402430534362793,-0.0803675577044487,0.33725640177726746,0.10882136225700378,-0.08684346824884415",Waving
"0.4557081460952759,0.405809223651886,3.2348853551411594e-07,0.394851416349411,0.4534331262111664,-0.00890855211764574,0.33079794049263,0.46171605587005615,-0.012732630595564842,0.2869936227798462,0.45122382044792175,-0.018462155014276505,0.26428499817848206,0.43848416209220886,-0.0255706999450922,0.29371845722198486,0.35553407669067383,-0.005528380628675222,0.23924246430397034,0.31298893690109253,-0.02019730769097805,0.203525573015213,0.29383379220962524,-0.032441504299640656,0.1760178506374359,0.2779403328895569,-0.0417092926800251,0.3053625524044037,0.3065491318702698,-0.01503521017730236,0.24574699997901917,0.2649152874946594,-0.02710588276386261,0.206544429063797,0.24354656040668488,-0.039841748774051666,0.17669518291950226,0.22750599682331085,-0.048667531460523605,0.32908061146736145,0.2677227854728699,-0.026750314980745316,0.27771660685539246,0.21830718219280243,-0.04223538190126419,0.24323929846286774,0.19166404008865356,-0.055614810436964035,0.21498271822929382,0.1723787635564804,-0.06524404883384705,0.36525407433509827,0.2362830489873886,-0.039252884685993195,0.35026463866233826,0.18633514642715454,-0.05635387450456619,0.33783987164497375,0.16440969705581665,-0.06423420459032059,0.3276965916156769,0.1515147089958191,-0.06906621158123016",Waving
"0.4495109021663666,0.43099474906921387,3.6025568306286004e-07,0.3942916989326477,0.4983362853527069,-0.007597044575959444,0.3350120484828949,0.5268799066543579,-0.012159922160208225,0.2953844368457794,0.5115736722946167,-0.019089920446276665,0.2773970067501068,0.4719119668006897,-0.026814639568328857,0.2960992455482483,0.4770331382751465,-0.006188217084854841,0.23737967014312744,0.4733456075191498,-0.022942431271076202,0.19939500093460083,0.47588106989860535,-0.03600885719060898,0.16942360997200012,0.47736814618110657,-0.045082058757543564,0.29841968417167664,0.41953185200691223,-0.015731772407889366,0.2331814467906952,0.40734392404556274,-0.03148960322141647,0.1907067596912384,0.3993065655231476,-0.04494781792163849,0.15673010051250458,0.3907772898674011,-0.05365002527832985,0.3107452094554901,0.36227431893348694,-0.027513550594449043,0.2540704011917114,0.328635036945343,-0.04631062597036362,0.21678534150123596,0.30303505063056946,-0.060672737658023834,0.18657802045345306,0.28381139039993286,-0.06973095238208771,0.3335961699485779,0.30670875310897827,-0.040095873177051544,0.3039134740829468,0.2420370727777481,-0.05817636474967003,0.28312140703201294,0.19984212517738342,-0.0672520250082016,0.2667262852191925,0.16563399136066437,-0.07258155196905136",Waving
